,YEAR,DAY_OF_WEEK,DAY_OF_WEEK_STR,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_Name,ORIGIN_IATA,ORIGIN_ICAO,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_Latitude,ORIGIN_Longitude,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_Name,DEST_IATA,DEST_ICAO,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEST_Latitude,DEST_Longitude,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ORIGIN_STATION,ORIGIN_DATE,ORIGIN_AWND,ORIGIN_PGTM,ORIGIN_PRCP,ORIGIN_SNOW,ORIGIN_SNWD,ORIGIN_TAVG,ORIGIN_TMAX,ORIGIN_TMIN,ORIGIN_WDF2,ORIGIN_WDF5,ORIGIN_WSF2,ORIGIN_WSF5,ORIGIN_WT01,ORIGIN_WT02,ORIGIN_WT03,ORIGIN_WT04,ORIGIN_WT05,ORIGIN_WT06,ORIGIN_WT07,ORIGIN_WT08,ORIGIN_WT09,ORIGIN_WESD,ORIGIN_WT10,ORIGIN_PSUN,ORIGIN_TSUN,ORIGIN_SN32,ORIGIN_SX32,ORIGIN_TOBS,ORIGIN_WT11,DEST_STATION,DEST_DATE,DEST_AWND,DEST_PGTM,DEST_PRCP,DEST_SNOW,DEST_SNWD,DEST_TAVG,DEST_TMAX,DEST_TMIN,DEST_WDF2,DEST_WDF5,DEST_WSF2,DEST_WSF5,DEST_WT01,DEST_WT02,DEST_WT03,DEST_WT04,DEST_WT05,DEST_WT06,DEST_WT07,DEST_WT08,DEST_WT09,DEST_WESD,DEST_WT10,DEST_PSUN,DEST_TSUN,DEST_SN32,DEST_SX32,DEST_TOBS,DEST_WT11
357150,2019,5,Fri,2019-01-11 00:00:00 UTC,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,1426,12,12,0,11,11,0,USW00012839,2019-01-11 00:00:00 UTC,7.38,,0,,,62,76,53,90,100,17,23,,,,,,,,,,,,,,,,,,USW00014734,2019-01-11 00:00:00 UTC,14.99,,0,0,0,28,33,21,310,300,25.9,34,,,,,,,,,,,,,,,,,
382788,2019,2,Tue,2019-01-29 00:00:00 UTC,13487,1348702,Minneapolis St Paul International Wold Chamberlain,MSP,KMSP,31650,"Minneapolis, MN",MN,44.88,-93.22,11423,1142307,Des Moines International,DSM,KDSM,31423,"Des Moines, IA",IA,41.53,-93.66,2329,-9,0,0,8,8,0,USW00012917,2019-01-29 00:00:00 UTC,14.76,,0.09,,,49,54,37,350,340,33.1,45,1,,,,,,,,,,,,,,,,,USW00014933,2019-01-29 00:00:00 UTC,19.24,,0,0,7.1,4,7,-15,310,320,32,44.1,,,,,,,,1,1,,,,,,,,
172904,2019,2,Tue,2019-01-22 00:00:00 UTC,14683,1468305,San Antonio International,SAT,KSAT,33214,"San Antonio, TX",TX,29.53,-98.46,11259,1125904,Dallas Love Field,DAL,KDAL,30194,"Dallas, TX",TX,32.84,-96.85,1701,-4,0,0,15,15,1,USW00012921,2019-01-22 00:00:00 UTC,10.96,,0.16,0,0,60,68,44,340,350,32,42.9,,,1,,,,,,,,,,,,,,,USW00013960,2019-01-22 00:00:00 UTC,16.11,,0.02,0,0,58,65,38,320,330,32,40,1,,,,,,,,,,,,,,,,
274429,2019,5,Fri,2019-01-18 00:00:00 UTC,13342,1334207,General Mitchell International,MKE,KMKE,33342,"Milwaukee, WI",WI,42.94,-87.89,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,845,-20,0,0,-7,0,0,USW00014839,2019-01-18 00:00:00 UTC,10.51,,0.23,2,0,28,31,22,60,50,21.9,29.1,1,,,,,,,1,,,,,,,,,,USW00013874,2019-01-18 00:00:00 UTC,2.91,,0,0,0,50,58,47,220,220,8.1,10.1,1,,,,,,,,,,,,,,,,
489466,2019,4,Thu,2019-01-03 00:00:00 UTC,13184,1318403,MBS International,MBS,KMBS,33184,"Saginaw/Bay City/Midland, MI",MI,43.53,-84.07,11433,1143302,Detroit Metropolitan Wayne County,DTW,KDTW,31295,"Detroit, MI",MI,42.21,-83.35,1423,-29,0,0,-9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00094847,2019-01-03 00:00:00 UTC,13.42,,0,0,0,33,37,31,220,250,21,27.1,,,,,,,,,,,,,,,,,
76720,2019,2,Tue,2019-01-08 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,14122,1412202,Pittsburgh International,PIT,KPIT,30198,"Pittsburgh, PA",PA,40.49,-80.23,1444,-17,0,0,-3,0,0,USW00003017,2019-01-08 00:00:00 UTC,10.96,,0,0,0,35,50,22,140,140,23,29.1,,,,,,,,,,,,,,,,,,USW00014762,2019-01-08 00:00:00 UTC,12.53,1712,0.2,,,,59,39,280,280,31.1,53,,,,,,,,,,,,,,,,,
142357,2019,3,Wed,2019-01-09 00:00:00 UTC,12191,1219102,William P Hobby,HOU,KHOU,31453,"Houston, TX",TX,29.64,-95.27,12206,1220605,Valley International,HRL,KHRL,32206,"Harlingen/San Benito, TX",TX,26.22,-97.65,938,-2,0,0,-5,0,0,USW00012918,2019-01-09 00:00:00 UTC,12.3,,0,,,62,64,48,50,50,23,29.1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80612,2019,6,Sat,2019-01-05 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,2129,-1,0,0,4,4,0,USW00003017,2019-01-05 00:00:00 UTC,7.61,,0,0,0,44,60,33,220,220,17,23,,,,,,,,,,,,,,,,,,USW00024233,2019-01-05 00:00:00 UTC,4.03,,0.04,0,0,46,51,41,80,90,14.1,17,,,,,,,,,,,,,,,,,
84829,2019,4,Thu,2019-01-17 00:00:00 UTC,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,10821,1082106,Baltimore Washington International Thurgood Marshall,BWI,KBWI,30852,"Baltimore, MD",MD,39.17,-76.66,2231,-18,0,0,-8,0,0,USW00023183,2019-01-17 00:00:00 UTC,3.36,,0,,,58,69,48,100,100,10.1,13,,,,,,,,,,,,,,,,,,USW00093721,2019-01-17 00:00:00 UTC,6.49,,0.06,0.6,1.2,35,37,30,70,30,13,19,1,,,,,,,,,,,,,,,,
63010,2019,5,Fri,2019-01-11 00:00:00 UTC,11259,1125904,Dallas Love Field,DAL,KDAL,30194,"Dallas, TX",TX,32.84,-96.85,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,1013,-17,0,0,-1,0,0,USW00013960,2019-01-11 00:00:00 UTC,12.53,,0.38,0,0,49,55,46,150,140,19.9,23,1,,,,,,,1,,,,,,,,,,USW00003017,2019-01-11 00:00:00 UTC,11.41,,0.45,1,0,38,44,32,360,10,19.9,25.9,1,,,,,,,,,,,,,,,,
68796,2019,6,Sat,2019-01-19 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,1256,-14,0,0,0,0,0,USW00003017,2019-01-19 00:00:00 UTC,8.5,,0,0,0,32,48,22,210,210,15,18.1,,,,,,,,,,,,,,,,,,USW00023169,2019-01-19 00:00:00 UTC,2.01,,0,0,0,52,62,45,90,80,8.1,8.9,,,,,,,,,,,,,,,,,
438896,2019,2,Tue,2019-01-22 00:00:00 UTC,11996,1199603,Greenville Spartanburg International,GSP,KGSP,31871,"Greer, SC",SC,34.89,-82.21,14100,1410005,Philadelphia International,PHL,KPHL,34100,"Philadelphia, PA",PA,39.87,-75.24,1843,59,59,1,77,77,1,USW00013886,2019-01-22 00:00:00 UTC,6.71,1840,0,,,,43,23,80,80,12.1,14.1,,,,,,,,,,,,,,,,,,USW00013739,2019-01-22 00:00:00 UTC,7.38,,0,0,0,20,32,13,320,330,18.1,23,,,,,,,,,,,,,,,,,
575747,2019,4,Thu,2019-01-31 00:00:00 UTC,11423,1142307,Des Moines International,DSM,KDSM,31423,"Des Moines, IA",IA,41.53,-93.66,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,1038,3,3,0,-4,0,0,USW00014933,2019-01-31 00:00:00 UTC,8.28,,0.01,0.1,7.1,-7,5,-14,110,120,14.1,19.9,,,,,,,,1,,,,,,,,,,USW00003017,2019-01-31 00:00:00 UTC,9.62,,0,0,0,35,48,21,130,160,18.1,23,,,,,,,,,,,,,,,,,
242921,2019,2,Tue,2019-01-15 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,12899,1289902,North Platte Regional  Lee Bird Field,LBF,KLBF,32899,"North Platte, NE",NE,41.12,-100.68,2155,-22,0,0,-11,0,0,USW00003017,2019-01-15 00:00:00 UTC,10.96,,0,0,0,32,46,21,210,220,17,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345303,2019,3,Wed,2019-01-23 00:00:00 UTC,12266,1226603,George Bush Intercontinental Houston,IAH,KIAH,31453,"Houston, TX",TX,29.98,-95.34,14492,1449202,Raleigh Durham International,RDU,KRDU,34492,"Raleigh/Durham, NC",NC,35.87,-78.78,1346,27,27,1,21,21,1,USW00022521,2019-01-23 00:00:00 UTC,6.04,,0,,,76,83,68,150,150,15,17,,,,,,,,,,,,,,,,,,USW00013722,2019-01-23 00:00:00 UTC,7.83,,0.04,0,0,41,64,31,180,170,21,29.1,1,,,,,,,,,,,,,,,,
382028,2019,5,Fri,2019-01-25 00:00:00 UTC,13485,1348502,Dane County Regional Truax Field,MSN,KMSN,33485,"Madison, WI",WI,43.1,-89.3,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,1317,225,225,1,145,145,1,USW00014837,2019-01-25 00:00:00 UTC,3.13,,0,0,7.9,-2,1,-18,310,300,13,21.9,,,,,,,,,,,,,,,,,,USW00014732,2019-01-25 00:00:00 UTC,15.21,,0,0,0,37,40,29,260,270,30,38,,,,,,,,,,,,,,,,,
102109,2019,1,Mon,2019-01-28 00:00:00 UTC,12892,1289208,Los Angeles International,LAX,KLAX,32575,"Los Angeles, CA",CA,33.94,-118.4,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,1534,-17,0,0,0,0,0,USW00023174,2019-01-28 00:00:00 UTC,4.92,,0,,,60,70,49,280,270,14.1,16.1,1,,,,,,,,,,,,,,,,,USW00013881,2019-01-28 00:00:00 UTC,6.71,,0,0,0,45,56,32,180,200,15,19.9,,,,,,,,,,,,,,,,,
93875,2019,1,Mon,2019-01-28 00:00:00 UTC,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,1204,-11,0,0,-6,0,0,USW00023234,2019-01-28 00:00:00 UTC,6.93,,0,,,57,64,50,280,280,19.9,21.9,,,,,,,,,,,,,,,,,,USW00013961,2019-01-28 00:00:00 UTC,14.76,,0,,,,60,36,350,350,29.1,38.9,,,,,,,,,,,,,,,,,
294946,2019,2,Tue,2019-01-08 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,1115,-10,0,0,0,0,0,USW00013874,2019-01-08 00:00:00 UTC,8.05,,0,0,0,57,65,50,290,260,16.1,21.9,,,,,,,,1,,,,,,,,,,USW00013881,2019-01-08 00:00:00 UTC,8.95,,0,0,0,56,67,50,230,230,19.9,25.9,1,,,,,,,,,,,,,,,,
509477,2019,2,Tue,2019-01-29 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,13487,1348702,Minneapolis St Paul International Wold Chamberlain,MSP,KMSP,31650,"Minneapolis, MN",MN,44.88,-93.22,2342,-17,0,0,-3,0,0,USW00013874,2019-01-29 00:00:00 UTC,12.53,,0.17,0,0,45,51,28,320,320,23.9,28,1,,,,,,,1,,,,,,,,,,USW00012917,2019-01-29 00:00:00 UTC,14.76,,0.09,,,49,54,37,350,340,33.1,45,1,,,,,,,,,,,,,,,,
213128,2019,3,Wed,2019-01-02 00:00:00 UTC,10693,1069302,Nashville International,BNA,KBNA,30693,"Nashville, TN",TN,36.12,-86.67,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,2352,35,35,1,24,24,1,USW00093718,2019-01-02 00:00:00 UTC,5.14,,0.47,,,,66,56,90,90,12.1,15,1,,,,,,,,,,,,,,,,,USW00014739,2019-01-02 00:00:00 UTC,9.4,,0,0,,33,37,28,310,330,18.1,23,,,,,,,,,,,,,,,,,
380257,2019,3,Wed,2019-01-23 00:00:00 UTC,15096,1509602,Syracuse Hancock International,SYR,KSYR,35096,"Syracuse, NY",NY,43.11,-76.1,12478,1247805,John F Kennedy International,JFK,KJFK,31703,"New York, NY",NY,40.63,-73.77,1239,-21,0,0,-6,0,0,USW00014771,2019-01-23 00:00:00 UTC,9.62,,0.3,0.3,16.1,28,45,24,180,170,25.9,36,1,,,1,,1,,,,,,,,,,,,USW00014732,2019-01-23 00:00:00 UTC,8.95,,0,0,0,34,47,30,210,220,16.1,21,,,,,,,,,,,,,,,,,
285135,2019,2,Tue,2019-01-15 00:00:00 UTC,14027,1402702,Palm Beach International,PBI,KPBI,34027,"West Palm Beach/Palm Beach, FL",FL,26.68,-80.09,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,2231,-23,0,0,-10,0,0,USW00012844,2019-01-15 00:00:00 UTC,10.74,,0,,,60,70,53,330,320,19.9,23.9,,,,,,,,,,,,,,,,,,USW00014732,2019-01-15 00:00:00 UTC,6.93,,0,0,0,30,36,26,350,340,14.1,18.1,,,,,,,,,,,,,,,,,
501112,2019,1,Mon,2019-01-21 00:00:00 UTC,12892,1289208,Los Angeles International,LAX,KLAX,32575,"Los Angeles, CA",CA,33.94,-118.4,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,1518,23,23,1,13,13,0,USW00023174,2019-01-21 00:00:00 UTC,16.78,,0,,,59,62,54,270,260,36,42.1,,,,,,,,,,,,,,,,,,USW00024233,2019-01-21 00:00:00 UTC,4.25,,0,0,0,41,47,36,120,110,13,17,1,,,,,,,,,,,,,,,,
118214,2019,6,Sat,2019-01-26 00:00:00 UTC,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,1036,38,38,1,28,28,1,USW00012839,2019-01-26 00:00:00 UTC,5.82,,0.79,,,59,64,56,360,320,12.1,17,1,,,,,,,,,,,,,,,,,USW00014739,2019-01-26 00:00:00 UTC,8.5,,0,0,,30,36,25,220,230,17,21,,,,,,,,,,,,,,,,,
574832,2019,2,Tue,2019-01-01 00:00:00 UTC,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,14122,1412202,Pittsburgh International,PIT,KPIT,30198,"Pittsburgh, PA",PA,40.49,-80.23,529,-7,0,0,0,0,0,USW00023234,2019-01-01 00:00:00 UTC,7.83,,0,,,51,55,44,10,10,25.1,29.1,,,,,,,,,,,,,,,,,,USW00014762,2019-01-01 00:00:00 UTC,10.29,410,0,,,,61,36,260,270,33.1,51,1,,,,,,,,,,,,,,,,
283143,2019,2,Tue,2019-01-29 00:00:00 UTC,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,11697,1169706,Fort Lauderdale Hollywood International,FLL,KFLL,32467,"Fort Lauderdale, FL",FL,26.07,-80.15,1518,-8,0,0,-7,0,0,USW00014739,2019-01-29 00:00:00 UTC,12.53,,0.05,0,,28,38,20,120,120,19.9,23,1,,,1,,,,,,,,,,,,,,USW00012849,2019-01-29 00:00:00 UTC,6.93,,0,,,57,70,49,250,210,16.1,21.9,,,,,,,,,,,,,,,,,
378238,2019,2,Tue,2019-01-29 00:00:00 UTC,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,15096,1509602,Syracuse Hancock International,SYR,KSYR,35096,"Syracuse, NY",NY,43.11,-76.1,842,-6,0,0,-5,0,0,USW00014732,2019-01-29 00:00:00 UTC,10.29,,0.27,0,0,32,44,25,270,160,19.9,25.9,1,,,,,,,,,,,,,,,,,USW00014771,2019-01-29 00:00:00 UTC,11.86,,0.07,2.7,9.1,23,29,18,250,250,32,38.9,1,,,,,,,,1,,,,,,,,
